provider	dotPath	method	tier	rationale
thesportsdb	v1.lookupAllPlayers	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupEvent	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupEventStats	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupLineup	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupTimeline	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupTv	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupcontracts	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupformerteams	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookuphonours	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupmilestones	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupplayer	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.lookupplayerstats	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.playerresults	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.searchAllLeagues	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.searchAllSeasons	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.searchAllTeams	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.searchEvents	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.searchFilename	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.searchPlayers	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.searchTeams	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v1.searchVenues	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.all.countries	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.all.leagues	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.all.sports	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.filter.tv.channel	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.filter.tv.channelid	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.filter.tv.country	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.filter.tv.day	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.filter.tv.sport	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.list.players	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.list.seasonposters	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.list.seasons	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.list.teams	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.livescore.all	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.livescore.byLeague	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.livescore.bySport	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.event	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.eventHighlights	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.eventLineup	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.eventResults	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.eventStats	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.eventTimeline	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.eventTv	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.league	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.player	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.playerContracts	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.playerHonours	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.playerMilestones	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.playerResults	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.playerStats	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.playerTeams	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.team	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.teamEquipment	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.lookup.venue	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.schedule.full.team	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.schedule.league	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.schedule.next.league	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.schedule.next.team	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.schedule.next.venue	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.schedule.previous.league	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.schedule.previous.team	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.schedule.previous.venue	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.search.event	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.search.league	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.search.player	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.search.team	GET	cheap	Free public sports-data API; no per-call USD cost
thesportsdb	v2.search.venue	GET	cheap	Free public sports-data API; no per-call USD cost
x	v2.media.upload	GET	cheap	X (Twitter) posting API; no per-call USD compute cost
x	v2.media.upload.append	POST	cheap	X (Twitter) posting API; no per-call USD compute cost
x	v2.media.upload.finalize	POST	cheap	X (Twitter) posting API; no per-call USD compute cost
x	v2.media.upload.initialize	POST	cheap	X (Twitter) posting API; no per-call USD compute cost
x	v2.tweets	POST	cheap	X (Twitter) posting API; no per-call USD compute cost
x	v2.users.me	GET	cheap	X (Twitter) posting API; no per-call USD compute cost
xai	managementApi.auth.teams.apiKeys	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.billing.teams.postpaid.invoice.preview	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.billing.teams.postpaid.spendingLimits	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.billing.teams.prepaid.balance	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.billing.teams.usage	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections	DELETE	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections	PUT	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections.documents	DELETE	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections.documents	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections.documents	PATCH	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections.documents	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	managementApi.v1.collections.documents.batchGet	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.apiKey	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.batches	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.batches	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.batches.cancel	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.batches.requests	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.batches.requests	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.batches.results	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.chat.completions	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.chat.deferredCompletion	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.customVoices	DELETE	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.customVoices	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.customVoices	PATCH	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.customVoices	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.customVoices.audio	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.documents.search	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.files	DELETE	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.files	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.files	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.files.content	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.files.publicUrl	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.files.publicUrl.revoke	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.imageGenerationModels	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.images.edits	POST	prohibitive	Image edit; direct media-generation cost per image
xai	v1.images.generations	POST	prohibitive	Image generation; direct media-generation cost per image
xai	v1.languageModels	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.models	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.realtime.clientSecrets	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.responses	DELETE	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.responses	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.responses	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.responses.compact	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.stt	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.tokenizeText	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.tts	POST	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.videoGenerationModels	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.videos	GET	expensive	Metered LLM/inference provider; per-call token cost bills real money
xai	v1.videos.edits	POST	prohibitive	Video edit; direct media-generation cost per video
xai	v1.videos.extensions	POST	prohibitive	Video extension; direct media-generation cost per video
xai	v1.videos.generations	POST	prohibitive	Video generation; direct media-generation cost per video
xai	v1.videos.generations.imageToVideo	POST	prohibitive	Image-to-video generation; direct media-generation cost per video
youtube	channels.list	GET	cheap	YouTube Data API v3; quota-limited but free (no USD compute cost)
youtube	transcripts	GET	cheap	YouTube Data API v3; quota-limited but free (no USD compute cost)
youtube	videoMetadata	?	cheap	YouTube Data API v3; quota-limited but free (no USD compute cost)
youtube	videos.insert	POST	cheap	YouTube Data API v3; quota-limited but free (no USD compute cost)
youtube	videos.list	GET	cheap	YouTube Data API v3; quota-limited but free (no USD compute cost)
zaicoding	api.coding.paas.v4.chat.completions	POST	expensive	Metered z.ai coding LLM provider; per-call token cost bills real money
zaicoding	api.monitor.usage.modelUsage	GET	expensive	Metered z.ai coding LLM provider; per-call token cost bills real money
